target_epsilon,target_delta,beta,do_floor,game_id,size_of_game,num_discard_cards,hand_p1,hand_p2,v_inf,v_1_inf,emp_sample_complexity,emp_simulation_complexity
0.01,0.05,1.1,True,8513007b-c57d-45b7-8917-395a302bca52,100,2,"['H2', 'H3', 'D6', 'S9', 'H13']","['S2', 'H4', 'D9', 'H12', 'D12']",0.763631409335497,53.69697337590594,196184,14718811
0.01,0.05,1.1,True,8513007b-c57d-45b7-8917-395a302bca52,100,3,"['H2', 'H3', 'D6', 'S9', 'H13']","['S2', 'H4', 'D9', 'H12', 'D12']",0.7347915781422623,56.55216221363621,196184,15348171
0.01,0.05,1.1,True,6d67cdfd-f360-4658-80cc-145c1e50b17c,100,2,"['H3', 'D3', 'D5', 'S7', 'H12']","['S4', 'C5', 'D8', 'D11', 'D13']",0.9399436951064384,75.08848663399525,237383,20073719
0.01,0.05,1.1,True,6d67cdfd-f360-4658-80cc-145c1e50b17c,100,3,"['H3', 'D3', 'D5', 'S7', 'H12']","['S4', 'C5', 'D8', 'D11', 'D13']",0.9066541341402712,66.05152630995886,237383,17831400
0.01,0.05,1.1,True,ec8bd378-b4e1-4d5a-a4f6-7de332a7d370,100,2,"['H2', 'D6', 'S10', 'S11', 'D11']","['H3', 'C3', 'H5', 'S5', 'S12']",0.85751786338172,67.29247923639016,237383,18013530
0.01,0.05,1.1,True,ec8bd378-b4e1-4d5a-a4f6-7de332a7d370,100,3,"['H2', 'D6', 'S10', 'S11', 'D11']","['H3', 'C3', 'H5', 'S5', 'S12']",0.882494476077165,62.33146384713908,237383,16877310
0.01,0.05,1.1,True,68e31235-1bc6-4208-9c69-937af1460753,100,2,"['H4', 'C5', 'H6', 'H9', 'S11']","['S7', 'H8', 'D9', 'C10', 'D11']",0.7375698246778386,57.48159838990127,196184,15678250
0.01,0.05,1.1,True,68e31235-1bc6-4208-9c69-937af1460753,100,3,"['H4', 'C5', 'H6', 'H9', 'S11']","['S7', 'H8', 'D9', 'C10', 'D11']",0.6741127123068145,56.0844129693817,178349,15185662
0.01,0.05,1.1,True,8e600e02-6141-44a1-9597-7a259b89457d,100,2,"['D4', 'S5', 'H7', 'H9', 'D14']","['C3', 'S7', 'C7', 'H13', 'D13']",0.8475761512219402,54.80695137464068,237383,14812754
0.01,0.05,1.1,True,8e600e02-6141-44a1-9597-7a259b89457d,100,3,"['D4', 'S5', 'H7', 'H9', 'D14']","['C3', 'S7', 'C7', 'H13', 'D13']",0.9120527064186768,60.04718771625247,237383,16405025
0.01,0.05,1.1,True,9db74d5f-6bee-43ab-a7c7-5528c103b26a,100,2,"['S5', 'C6', 'S9', 'S10', 'H11']","['S7', 'H8', 'C11', 'S12', 'D12']",0.7949997369560555,53.38597179899124,215802,14629232
0.01,0.05,1.1,True,9db74d5f-6bee-43ab-a7c7-5528c103b26a,100,3,"['S5', 'C6', 'S9', 'S10', 'H11']","['S7', 'H8', 'C11', 'S12', 'D12']",0.7170531389236242,59.73293675411867,196184,16079328
0.01,0.05,1.1,True,8020ef9c-2849-4582-a23e-020b67bc1bc7,100,2,"['D5', 'D10', 'C11', 'D12', 'C14']","['D2', 'S6', 'S11', 'C12', 'D14']",0.8929195314850112,55.99903415659348,237383,15235007
0.01,0.05,1.1,True,8020ef9c-2849-4582-a23e-020b67bc1bc7,100,3,"['D5', 'D10', 'C11', 'D12', 'C14']","['D2', 'S6', 'S11', 'C12', 'D14']",0.845984039808666,59.80828520135004,237383,16244194
0.01,0.05,1.1,True,85f16939-ed41-492c-9397-49184520acf7,100,2,"['C4', 'H6', 'H7', 'D12', 'H13']","['C2', 'C5', 'D5', 'C14', 'D14']",0.956778507556106,65.59070632020395,237383,17503723
0.01,0.05,1.1,True,85f16939-ed41-492c-9397-49184520acf7,100,3,"['C4', 'H6', 'H7', 'D12', 'H13']","['C2', 'C5', 'D5', 'C14', 'D14']",0.9064204676516652,74.30523393964964,237383,20158891
0.01,0.05,1.1,True,7dca94c1-7baa-46d1-8dc7-bca0c47055dc,100,2,"['H2', 'D4', 'C6', 'S9', 'H10']","['H5', 'S8', 'C9', 'D11', 'D12']",0.7746468803662651,69.21193113374635,215802,18754291
0.01,0.05,1.1,True,7dca94c1-7baa-46d1-8dc7-bca0c47055dc,100,3,"['H2', 'D4', 'C6', 'S9', 'H10']","['H5', 'S8', 'C9', 'D11', 'D12']",0.731191831878498,63.78574312696523,196184,17238893
0.01,0.05,1.1,True,d8c27d4a-86b4-4355-9f5a-e7957c5db19b,100,2,"['S3', 'S10', 'D10', 'H11', 'D11']","['C2', 'S5', 'D6', 'S11', 'S12']",0.7036385047772827,44.76024825952592,196184,12146052
0.01,0.05,1.1,True,d8c27d4a-86b4-4355-9f5a-e7957c5db19b,100,3,"['S3', 'S10', 'D10', 'H11', 'D11']","['C2', 'S5', 'D6', 'S11', 'S12']",0.7454702618703639,51.74086149674028,196184,14065535
0.01,0.05,1.1,True,e758c0e9-d38c-4836-9d43-8bad56bcef47,100,2,"['D2', 'C5', 'D10', 'C13', 'D13']","['S3', 'D3', 'S4', 'D5', 'H10']",0.8021005745149536,47.87767512319225,215802,13156971
0.01,0.05,1.1,True,e758c0e9-d38c-4836-9d43-8bad56bcef47,100,3,"['D2', 'C5', 'D10', 'C13', 'D13']","['S3', 'D3', 'S4', 'D5', 'H10']",0.7514198302759534,53.47561668376453,196184,14608485
0.01,0.05,1.1,True,571adabd-a41b-4f67-99d2-17d16fd68149,100,2,"['D3', 'C6', 'H9', 'C11', 'C13']","['C2', 'S4', 'D5', 'H8', 'C12']",0.8414843232553779,79.82022902359435,215802,21194972
0.01,0.05,1.1,True,571adabd-a41b-4f67-99d2-17d16fd68149,100,3,"['D3', 'C6', 'H9', 'C11', 'C13']","['C2', 'S4', 'D5', 'H8', 'C12']",0.7921851363984023,72.54587237765419,215802,19563102
0.01,0.05,1.1,True,3b832ebe-371e-486b-8a29-2deee24ee37f,100,2,"['D5', 'H6', 'S13', 'C14', 'D14']","['D3', 'H4', 'C7', 'H13', 'S14']",0.8856676122759237,43.41307746576719,237383,11912489
0.01,0.05,1.1,True,3b832ebe-371e-486b-8a29-2deee24ee37f,100,3,"['D5', 'H6', 'S13', 'C14', 'D14']","['D3', 'H4', 'C7', 'H13', 'S14']",0.8676849300100766,58.24615068320607,237383,15736535
0.01,0.05,1.1,True,f94fa258-6c35-4d79-8d6d-67a7ac189956,100,2,"['D3', 'C4', 'H8', 'D12', 'H13']","['S2', 'C5', 'C6', 'C10', 'S13']",0.867972173997499,70.18341582121644,237383,18646818
0.01,0.05,1.1,True,f94fa258-6c35-4d79-8d6d-67a7ac189956,100,3,"['D3', 'C4', 'H8', 'D12', 'H13']","['S2', 'C5', 'C6', 'C10', 'S13']",0.7905029804902329,68.43733142171205,215802,18488105
0.01,0.05,1.1,True,466a55d8-c14e-44b4-a3b1-d3d6f5824e5b,100,2,"['D4', 'C5', 'C9', 'C12', 'C14']","['C3', 'D8', 'C10', 'D10', 'D11']",0.924500992147801,72.66679076945076,237383,19570747
0.01,0.05,1.1,True,466a55d8-c14e-44b4-a3b1-d3d6f5824e5b,100,3,"['D4', 'C5', 'C9', 'C12', 'C14']","['C3', 'D8', 'C10', 'D10', 'D11']",0.900748582597822,70.50981698970487,237383,19096873
0.01,0.05,1.1,True,4fa00aba-b91a-4ce9-9580-4bfee02a1981,100,2,"['C2', 'S3', 'D3', 'H4', 'D13']","['C5', 'H6', 'C10', 'D12', 'C14']",0.9387997911835764,83.86299052637116,237383,22552960
0.01,0.05,1.1,True,4fa00aba-b91a-4ce9-9580-4bfee02a1981,100,3,"['C2', 'S3', 'D3', 'H4', 'D13']","['C5', 'H6', 'C10', 'D12', 'C14']",0.9051916072794376,74.92936973406259,237383,20099773
0.01,0.05,1.1,True,a1f8c46c-7076-4f96-a3ee-8e11b7044d95,100,2,"['S3', 'D3', 'S11', 'D12', 'S14']","['H5', 'C7', 'H8', 'C11', 'S12']",0.9444113953334656,70.45549229011455,237383,18898705
0.01,0.05,1.1,True,a1f8c46c-7076-4f96-a3ee-8e11b7044d95,100,3,"['S3', 'D3', 'S11', 'D12', 'S14']","['H5', 'C7', 'H8', 'C11', 'S12']",0.9012338910876664,64.30264749936264,237383,17387121
0.01,0.05,1.1,True,415ab259-882a-4a32-98ac-3d79e73661a0,100,2,"['H2', 'C5', 'H7', 'C10', 'D11']","['H3', 'H8', 'D10', 'C11', 'C14']",0.8629001471697146,65.81236468412473,237383,17841875
0.01,0.05,1.1,True,415ab259-882a-4a32-98ac-3d79e73661a0,100,3,"['H2', 'C5', 'H7', 'C10', 'D11']","['H3', 'H8', 'D10', 'C11', 'C14']",0.8506372543068387,61.9643267870801,237383,16716280
0.01,0.05,1.1,True,92456da9-671c-42f3-a3bb-66d8d39538d6,100,2,"['H4', 'H9', 'C9', 'H10', 'C12']","['S2', 'D3', 'C4', 'H5', 'C10']",0.7809194667357325,49.14116826583896,215802,13375003
0.01,0.05,1.1,True,92456da9-671c-42f3-a3bb-66d8d39538d6,100,3,"['H4', 'H9', 'C9', 'H10', 'C12']","['S2', 'D3', 'C4', 'H5', 'C10']",0.7073276885114546,52.07837920667969,196184,14214127
0.01,0.05,1.1,True,77c654c9-c2f0-43fc-8194-42de17593491,100,2,"['H3', 'C4', 'C6', 'S9', 'S10']","['S3', 'D3', 'H4', 'S4', 'S5']",0.9465804961683264,61.382456452737706,237383,16626873
0.01,0.05,1.1,True,77c654c9-c2f0-43fc-8194-42de17593491,100,3,"['H3', 'C4', 'C6', 'S9', 'S10']","['S3', 'D3', 'H4', 'S4', 'S5']",0.9275423703092184,44.085284095047896,237383,12074989
0.01,0.05,1.1,True,05ce0a33-255d-4a05-a872-a041f01e3f64,100,2,"['D6', 'H8', 'D9', 'S12', 'D13']","['H2', 'S3', 'H4', 'S4', 'C5']",0.947648859266094,81.20119894080976,237383,21669406
0.01,0.05,1.1,True,05ce0a33-255d-4a05-a872-a041f01e3f64,100,3,"['D6', 'H8', 'D9', 'S12', 'D13']","['H2', 'S3', 'H4', 'S4', 'C5']",0.9039134868700603,70.30360191637632,237383,18900311
0.01,0.05,1.1,True,cf801db1-922c-4272-a1bc-efeee229a5ea,100,2,"['H3', 'S4', 'D8', 'C9', 'S10']","['S2', 'H4', 'C5', 'H8', 'S13']",0.8507758447420214,64.89281701179381,237383,17530546
0.01,0.05,1.1,True,cf801db1-922c-4272-a1bc-efeee229a5ea,100,3,"['H3', 'S4', 'D8', 'C9', 'S10']","['S2', 'H4', 'C5', 'H8', 'S13']",0.7901170343211645,58.96915754865304,215802,15989165
0.01,0.05,1.1,True,3ec626f5-bf2a-46da-9d22-c49e0a990389,100,2,"['C2', 'D6', 'C7', 'S14', 'C14']","['S4', 'D4', 'H8', 'S8', 'C11']",0.85751786338172,56.64784890755829,237383,15404143
0.01,0.05,1.1,True,3ec626f5-bf2a-46da-9d22-c49e0a990389,100,3,"['C2', 'D6', 'C7', 'S14', 'C14']","['S4', 'D4', 'H8', 'S8', 'C11']",0.884418258082531,62.57857854593353,237383,16832241
0.01,0.05,1.1,True,103d89a6-7cee-4dd1-9f13-4cd9437af14a,100,2,"['S5', 'H6', 'S8', 'C9', 'H10']","['D2', 'H3', 'C5', 'D5', 'H8']",0.9267672169006408,58.526171523537066,237383,15928662
0.01,0.05,1.1,True,103d89a6-7cee-4dd1-9f13-4cd9437af14a,100,3,"['S5', 'H6', 'S8', 'C9', 'H10']","['D2', 'H3', 'C5', 'D5', 'H8']",0.9150073146450728,50.047301715451226,237383,13614103
0.01,0.05,1.1,True,74d10050-5066-40a5-bc5d-a620f1da3d36,100,2,"['S3', 'C3', 'S6', 'D10', 'D12']","['H2', 'C5', 'D6', 'C7', 'C11']",0.9487064308174192,70.35852215167249,237383,18707318
0.01,0.05,1.1,True,74d10050-5066-40a5-bc5d-a620f1da3d36,100,3,"['S3', 'C3', 'S6', 'D10', 'D12']","['H2', 'C5', 'D6', 'C7', 'C11']",0.8920215660624748,62.66678969788388,237383,17055597
0.01,0.05,1.1,True,229616a7-df9b-4690-8cfe-1ab70e81f7e3,100,2,"['C10', 'D10', 'H11', 'C11', 'S13']","['S3', 'C5', 'D11', 'C12', 'D14']",0.8081438405225266,60.928763652992366,215802,16536928
0.01,0.05,1.1,True,229616a7-df9b-4690-8cfe-1ab70e81f7e3,100,3,"['C10', 'D10', 'H11', 'C11', 'S13']","['S3', 'C5', 'D11', 'C12', 'D14']",0.919217719955323,60.55661276542148,237383,16570203
0.01,0.05,1.1,True,b045894a-cd7e-4cf4-9148-3e00ff63e207,100,2,"['H2', 'H5', 'C6', 'D6', 'D7']","['S2', 'H7', 'S9', 'H10', 'D12']",0.9444113953334656,62.03572541449656,237383,16823583
0.01,0.05,1.1,True,b045894a-cd7e-4cf4-9148-3e00ff63e207,100,3,"['H2', 'H5', 'C6', 'D6', 'D7']","['S2', 'H7', 'S9', 'H10', 'D12']",0.9014270842185774,54.68733649795431,237383,14832969
0.01,0.05,1.1,True,cd855d20-cdae-4362-8994-5c3424fc0713,100,2,"['S2', 'H3', 'D4', 'S6', 'D11']","['S3', 'C3', 'D3', 'C4', 'H8']",0.8712015442702958,50.06784915036808,237383,13610798
0.01,0.05,1.1,True,cd855d20-cdae-4362-8994-5c3424fc0713,100,3,"['S2', 'H3', 'D4', 'S6', 'D11']","['S3', 'C3', 'D3', 'C4', 'H8']",0.9181281717029466,46.86063019005938,237383,12894199
0.01,0.05,1.1,True,8fcd5794-50a0-4d77-8b83-51f23333d291,100,2,"['S3', 'C7', 'C8', 'D9', 'D12']","['S2', 'S9', 'H10', 'H11', 'C13']",0.831283613980988,74.347123580743,215802,19907957
0.01,0.05,1.1,True,8fcd5794-50a0-4d77-8b83-51f23333d291,100,3,"['S3', 'C7', 'C8', 'D9', 'D12']","['S2', 'S9', 'H10', 'H11', 'C13']",0.7981978657019024,67.8695957141036,215802,18262100
0.01,0.05,1.1,True,9da688a4-51ad-4972-91f5-d6ba1e198458,100,2,"['H5', 'S5', 'H8', 'H10', 'S10']","['S8', 'D8', 'H9', 'S11', 'S14']",0.9163641661304616,59.868720837531946,237383,16212153
0.01,0.05,1.1,True,9da688a4-51ad-4972-91f5-d6ba1e198458,100,3,"['H5', 'S5', 'H8', 'H10', 'S10']","['S8', 'D8', 'H9', 'S11', 'S14']",0.9013465017178792,54.93674499811822,237383,14910720
0.01,0.05,1.1,True,e3c2bfca-b6b3-4375-8945-34bddd15737c,100,2,"['S4', 'C8', 'C11', 'H13', 'D14']","['C2', 'C5', 'C6', 'H12', 'C12']",0.8950967259797038,73.14760002751846,237383,19728734
0.01,0.05,1.1,True,e3c2bfca-b6b3-4375-8945-34bddd15737c,100,3,"['S4', 'C8', 'C11', 'H13', 'D14']","['C2', 'C5', 'C6', 'H12', 'C12']",0.8994646044021416,72.3250482053321,237383,19466453
0.01,0.05,1.1,True,0c7d6004-676f-4635-844f-5a64a3ebd4aa,100,2,"['C2', 'S6', 'H9', 'D10', 'D14']","['H4', 'C6', 'D12', 'H13', 'S13']",0.848620233340213,63.30386161999997,237383,17097308
0.01,0.05,1.1,True,0c7d6004-676f-4635-844f-5a64a3ebd4aa,100,3,"['C2', 'S6', 'H9', 'D10', 'D14']","['H4', 'C6', 'D12', 'H13', 'S13']",0.8365275771224611,67.6540931205915,215802,18351388
0.01,0.05,1.1,True,0a3fae3a-3bf6-4eb6-b718-4466e2531c0d,100,2,"['D2', 'C3', 'S4', 'D4', 'H7']","['D7', 'D8', 'H9', 'S10', 'D10']",0.9081086331022592,55.20062429096166,237383,14890253
0.01,0.05,1.1,True,0a3fae3a-3bf6-4eb6-b718-4466e2531c0d,100,3,"['D2', 'C3', 'S4', 'D4', 'H7']","['D7', 'D8', 'H9', 'S10', 'D10']",0.8860666937804271,53.29058879857713,237383,14459912
0.01,0.05,1.1,True,0d7f411a-59cf-44ea-ac59-ae5103e01ede,100,2,"['C4', 'D7', 'D11', 'H13', 'S14']","['C2', 'H3', 'C5', 'S8', 'H10']",0.8893879979118358,82.90134503136969,237383,22160936
0.01,0.05,1.1,True,0d7f411a-59cf-44ea-ac59-ae5103e01ede,100,3,"['C4', 'D7', 'D11', 'H13', 'S14']","['C2', 'H3', 'C5', 'S8', 'H10']",0.8548184389758283,76.04426482505554,237383,20567551
0.01,0.05,1.1,True,503c4b98-bcd3-4f55-ad80-330996ea45c6,100,2,"['D4', 'D9', 'D11', 'C13', 'S14']","['D6', 'C7', 'S9', 'S12', 'C14']",0.8934914834464422,66.68909959383318,237383,17894539
0.01,0.05,1.1,True,503c4b98-bcd3-4f55-ad80-330996ea45c6,100,3,"['D4', 'D9', 'D11', 'C13', 'S14']","['D6', 'C7', 'S9', 'S12', 'C14']",0.8652282715584747,68.07464132440602,237383,18299498
0.01,0.05,1.1,True,ba52e116-f202-433f-9d08-247290809a16,100,2,"['C2', 'D3', 'C6', 'C8', 'H9']","['H2', 'H4', 'H5', 'S9', 'S12']",0.7905104536361441,60.68963647326868,215802,16470177
0.01,0.05,1.1,True,ba52e116-f202-433f-9d08-247290809a16,100,3,"['C2', 'D3', 'C6', 'C8', 'H9']","['H2', 'H4', 'H5', 'S9', 'S12']",0.7374009336036615,56.32575610211367,196184,15286515
0.01,0.05,1.05,False,3ff44312-6919-4df9-a2a3-41823f4bd307,100,2,"['H2', 'C5', 'D6', 'C7', 'D14']","['D2', 'S9', 'C11', 'S13', 'H14']",0.9476488592660939,75.1458329117885,260598,20784174
0.01,0.05,1.05,False,3ff44312-6919-4df9-a2a3-41823f4bd307,100,3,"['H2', 'C5', 'D6', 'C7', 'D14']","['D2', 'S9', 'C11', 'S13', 'H14']",0.9238470783911423,74.15300751041043,248189,20441852
0.01,0.05,1.05,False,945d02af-fff9-4ab0-9d7c-7d0000139546,100,2,"['H4', 'H7', 'H9', 'S10', 'H14']","['C4', 'C7', 'S11', 'C12', 'D14']",0.8904320800301084,66.53730300369205,248189,18557956
0.01,0.05,1.05,False,945d02af-fff9-4ab0-9d7c-7d0000139546,100,3,"['H4', 'H7', 'H9', 'S10', 'H14']","['C4', 'C7', 'S11', 'C12', 'D14']",0.9157584770969661,66.36932190053295,248189,18518219
0.01,0.05,1.05,False,a0a0388a-b6e6-48b9-999d-a22c35f911c1,100,2,"['C4', 'S5', 'S6', 'S8', 'H14']","['H3', 'D5', 'S10', 'H11', 'C13']",0.9497532108223024,83.8943777391979,260598,23179173
0.01,0.05,1.05,False,a0a0388a-b6e6-48b9-999d-a22c35f911c1,100,3,"['C4', 'S5', 'S6', 'S8', 'H14']","['H3', 'D5', 'S10', 'H11', 'C13']",0.8997957666112251,79.24589968616833,248189,21909836
0.01,0.05,1.05,False,06b94c7c-2925-4e85-ab15-6080b4e03dbf,100,2,"['H3', 'S6', 'S7', 'H12', 'H14']","['C3', 'C5', 'C12', 'C13', 'S14']",0.9229470094601394,67.07307630567591,248189,18652375
0.01,0.05,1.05,False,06b94c7c-2925-4e85-ab15-6080b4e03dbf,100,3,"['H3', 'S6', 'S7', 'H12', 'H14']","['C3', 'C5', 'C12', 'C13', 'S14']",0.9298765312192694,67.44674909553352,260598,18741184
0.01,0.05,1.05,False,67cfa9b3-bc7a-4056-a202-ccb95333fe69,100,2,"['H6', 'H7', 'D7', 'S10', 'S14']","['C5', 'D8', 'H9', 'D10', 'S12']",0.9267672169006409,78.84698801194082,260598,21876179
0.01,0.05,1.05,False,67cfa9b3-bc7a-4056-a202-ccb95333fe69,100,3,"['H6', 'H7', 'D7', 'S10', 'S14']","['C5', 'D8', 'H9', 'D10', 'S12']",0.9063042831647828,76.46714765263626,248189,21163931
0.01,0.05,1.05,False,b4c98deb-01bf-402d-b05b-981ae1d91cb7,100,2,"['S3', 'C4', 'D7', 'D8', 'D11']","['S2', 'H9', 'C11', 'H12', 'D14']",0.9150152228251999,81.76339264637045,248189,22499691
0.01,0.05,1.05,False,b4c98deb-01bf-402d-b05b-981ae1d91cb7,100,3,"['S3', 'C4', 'D7', 'D8', 'D11']","['S2', 'H9', 'C11', 'H12', 'D14']",0.9259477473321274,79.2372112005123,260598,21899757
0.01,0.05,1.05,False,c255d387-a3d5-447a-8d1d-e9f9ef9cde70,100,2,"['H8', 'C11', 'D11', 'H13', 'S14']","['D4', 'C9', 'H10', 'S11', 'D13']",0.9038351807111898,55.89191187083594,248189,15650135
0.01,0.05,1.05,False,c255d387-a3d5-447a-8d1d-e9f9ef9cde70,100,3,"['H8', 'C11', 'D11', 'H13', 'S14']","['D4', 'C9', 'H10', 'S11', 'D13']",0.9193547026187037,65.23553693592248,248189,18060980
0.01,0.05,1.05,False,9b17cdb3-57fa-4d7b-89b7-3867a6baa2b1,100,2,"['H2', 'S3', 'S8', 'C10', 'C11']","['C2', 'D2', 'S4', 'C8', 'S12']",0.9163641661304617,69.48875318519234,248189,19305942
0.01,0.05,1.05,False,9b17cdb3-57fa-4d7b-89b7-3867a6baa2b1,100,3,"['H2', 'S3', 'S8', 'C10', 'C11']","['C2', 'D2', 'S4', 'C8', 'S12']",0.9412739926428632,63.73086126151828,260598,17711491
0.01,0.05,1.05,False,9a321f4f-f80b-48a9-9d11-d97baf19f14e,100,2,"['D2', 'H4', 'C8', 'H12', 'S14']","['S6', 'H7', 'C9', 'D9', 'S12']",0.919029678101659,67.81843762688497,248189,18872729
0.01,0.05,1.05,False,9a321f4f-f80b-48a9-9d11-d97baf19f14e,100,3,"['D2', 'H4', 'C8', 'H12', 'S14']","['S6', 'H7', 'C9', 'D9', 'S12']",0.9122849615753499,74.73137091169004,248189,20799885
0.01,0.05,1.05,False,8176ec07-a55c-4b54-af2a-14d4398252bb,100,2,"['S2', 'H9', 'C10', 'C13', 'S14']","['H3', 'S5', 'H7', 'H13', 'D14']",0.9255046059669159,77.11554913458538,260598,21279279
0.01,0.05,1.05,False,8176ec07-a55c-4b54-af2a-14d4398252bb,100,3,"['S2', 'H9', 'C10', 'C13', 'S14']","['H3', 'S5', 'H7', 'H13', 'D14']",0.9206409875074361,76.87968534126912,248189,21184243
0.01,0.05,1.05,False,3a26b417-c9dd-4004-92c2-38c69739131a,100,2,"['H4', 'H9', 'S9', 'D12', 'D14']","['H7', 'D7', 'D10', 'S11', 'H14']",0.8904320800301084,69.52209906369845,248189,19295852
0.01,0.05,1.05,False,3a26b417-c9dd-4004-92c2-38c69739131a,100,3,"['H4', 'H9', 'S9', 'D12', 'D14']","['H7', 'D7', 'D10', 'S11', 'H14']",0.9103133156891549,72.69716842804938,248189,20108615
0.01,0.05,1.05,False,859ecc7d-4e56-4e56-b283-edba663781af,100,2,"['H3', 'S4', 'S5', 'D9', 'D13']","['S3', 'C6', 'H7', 'S8', 'C8']",0.9163641661304617,70.37689206160354,248189,19522591
0.01,0.05,1.05,False,859ecc7d-4e56-4e56-b283-edba663781af,100,3,"['H3', 'S4', 'S5', 'D9', 'D13']","['S3', 'C6', 'H7', 'S8', 'C8']",0.9207391130158191,72.48675712343235,248189,20140827
0.01,0.05,1.05,False,bc5e7206-dee6-49c4-8650-ff3c97df8b35,100,2,"['H2', 'H8', 'C12', 'H13', 'D13']","['H3', 'C5', 'D6', 'C9', 'S12']",0.9399436951064384,62.03074781370013,260598,17290260
0.01,0.05,1.05,False,bc5e7206-dee6-49c4-8650-ff3c97df8b35,100,3,"['H2', 'H8', 'C12', 'H13', 'D13']","['H3', 'C5', 'D6', 'C9', 'S12']",0.9159606162512596,74.92298957283687,248189,20673647
0.01,0.05,1.05,False,38e4db3d-b354-49c0-a86a-19bb4af6ccbd,100,2,"['H3', 'H7', 'C10', 'H11', 'D11']","['H4', 'S5', 'D6', 'D9', 'C12']",0.9353033301363377,72.40005341815484,260598,20182093
0.01,0.05,1.05,False,38e4db3d-b354-49c0-a86a-19bb4af6ccbd,100,3,"['H3', 'H7', 'C10', 'H11', 'D11']","['H4', 'S5', 'D6', 'D9', 'C12']",0.9202478784494167,79.63724406330053,248189,22074112
0.01,0.05,1.05,False,ce796d51-4d4f-44ce-94af-5ba06d675297,100,2,"['H3', 'C8', 'D8', 'D11', 'S13']","['S7', 'D10', 'H11', 'S11', 'C14']",0.8468018577647201,60.69405291365007,236371,16926887
0.01,0.05,1.05,False,ce796d51-4d4f-44ce-94af-5ba06d675297,100,3,"['H3', 'C8', 'D8', 'D11', 'S13']","['S7', 'D10', 'H11', 'S11', 'C14']",0.9259477473321274,65.41816538989183,260598,18212872
0.01,0.05,1.05,False,d2b4f5af-d016-49dd-9a95-8d1458a6b760,100,2,"['D3', 'H4', 'S5', 'D5', 'D9']","['S2', 'C11', 'D11', 'D12', 'S14']",0.9038351807111898,67.10094007858945,248189,18790490
0.01,0.05,1.05,False,d2b4f5af-d016-49dd-9a95-8d1458a6b760,100,3,"['D3', 'H4', 'S5', 'D5', 'D9']","['S2', 'C11', 'D11', 'D12', 'S14']",0.9061975986111279,74.29199399197509,248189,20577616
0.01,0.05,1.05,False,071f34a4-170b-4340-9b0e-34cef714db69,100,2,"['S3', 'S7', 'C8', 'D10', 'D12']","['C2', 'D5', 'H8', 'H10', 'S13']",0.9038351807111898,73.99859440107585,248189,20481568
0.01,0.05,1.05,False,071f34a4-170b-4340-9b0e-34cef714db69,100,3,"['S3', 'S7', 'C8', 'D10', 'D12']","['C2', 'D5', 'H8', 'H10', 'S13']",0.9158595770253372,73.36784946399737,248189,20318764
0.01,0.05,1.05,False,2a59e615-aba5-4257-97ef-c237b36ea42c,100,2,"['C4', 'S5', 'D6', 'S8', 'H9']","['D3', 'H6', 'S10', 'D12', 'D14']",0.919029678101659,82.8376803031345,248189,22709077
0.01,0.05,1.05,False,2a59e615-aba5-4257-97ef-c237b36ea42c,100,3,"['C4', 'S5', 'D6', 'S8', 'H9']","['D3', 'H6', 'S10', 'D12', 'D14']",0.9014107173208368,78.59973058735689,248189,21763023
0.01,0.05,1.05,False,5e7c0511-bd77-4c4d-b889-19e7f25da94b,100,2,"['S9', 'H12', 'C12', 'D12', 'H14']","['H6', 'C7', 'D8', 'H9', 'D9']",0.9242312034867486,42.354952847686725,260598,12049653
0.01,0.05,1.05,False,5e7c0511-bd77-4c4d-b889-19e7f25da94b,100,3,"['S9', 'H12', 'C12', 'D12', 'H14']","['H6', 'C7', 'D8', 'H9', 'D9']",0.9145405431655114,55.193465351042306,248189,15434049
0.01,0.05,1.05,False,056f352a-ea6c-45a7-8220-cfcb34839fd9,100,2,"['C2', 'H3', 'C5', 'S10', 'S12']","['S2', 'H6', 'D10', 'S11', 'S14']",0.8994646044021416,72.0745048366362,248189,19970853
0.01,0.05,1.05,False,056f352a-ea6c-45a7-8220-cfcb34839fd9,100,3,"['C2', 'H3', 'C5', 'S10', 'S12']","['S2', 'H6', 'D10', 'S11', 'S14']",0.9097908193616531,70.97158987301049,248189,19722110
0.01,0.05,1.05,False,5733312a-affc-4a2b-ae0a-12cc40a3a8c7,100,2,"['C2', 'D7', 'C10', 'D12', 'D14']","['H4', 'S8', 'H9', 'C12', 'S14']",0.9163641661304617,76.14098615849272,248189,21045066
0.01,0.05,1.05,False,5733312a-affc-4a2b-ae0a-12cc40a3a8c7,100,3,"['C2', 'D7', 'C10', 'D12', 'D14']","['H4', 'S8', 'H9', 'C12', 'S14']",0.9158595770253372,76.54026369143729,248189,21091179
0.01,0.05,1.05,False,7bf73471-cd79-49f8-a4ad-31b32a9c9b82,100,2,"['S2', 'C3', 'D7', 'H10', 'C13']","['C2', 'D5', 'C10', 'H12', 'C14']",0.8904320800301084,71.68095332521264,248189,19869408
0.01,0.05,1.05,False,7bf73471-cd79-49f8-a4ad-31b32a9c9b82,100,3,"['S2', 'C3', 'D7', 'H10', 'C13']","['C2', 'D5', 'C10', 'H12', 'C14']",0.902316526848693,70.78895514392553,248189,19690381
